StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/15 16:43:21.240919,0.002892,tcp,147.32.84.21,57037,  <?>,194.79.54.61,80,FPA_FPA,0,0,8,3011,660,flow=Background
2011/08/15 16:43:21.241526,90.087975,tcp,147.32.84.21,60478,  <?>,194.79.52.196,80,PA_RPA,0,0,7,2407,1334,flow=Background
2011/08/15 16:43:21.248173,0.000630,udp,147.32.86.20,54574,  <->,147.32.80.9,53,CON,0,0,2,284,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.249044,0.889786,tcp,147.32.86.20,3967,   ->,193.93.174.21,80,FSPA_FSPA,0,0,99,98216,1706,flow=Background-TCP-Established
2011/08/15 16:43:21.257784,0.000242,tcp,147.32.85.88,49261,  <?>,147.32.80.13,80,FA_FA,0,0,4,264,132,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.257859,0.201676,tcp,147.32.85.88,49270,   ->,147.32.80.13,80,FSPA_FSPA,0,0,11,2951,1918,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.258198,0.000515,udp,123.219.151.100,30588,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:43:21.259654,0.000247,tcp,147.32.85.88,49262,  <?>,147.32.80.13,80,FA_FA,0,0,4,264,132,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.259791,0.033850,tcp,147.32.85.88,49271,   ->,147.32.80.13,80,FSPA_FSPA,0,0,9,2501,1716,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.260289,0.000332,tcp,147.32.85.88,49264,  <?>,147.32.80.13,80,FA_FA,0,0,4,264,132,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.260364,0.206294,tcp,147.32.85.88,49272,   ->,147.32.80.13,80,FSPA_FSPA,0,0,195,123107,7897,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.266166,0.000549,udp,68.62.105.247,65382,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/15 16:43:21.287167,136.605469,tcp,46.107.227.3,51713,  <?>,147.32.84.229,13363,FPA_FPA,0,0,18,1473,764,flow=Background
2011/08/15 16:43:21.293537,0.179749,tcp,147.32.85.88,49273,   ->,147.32.80.13,80,FSPA_FSPA,0,0,120,104803,4856,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.306324,349.909088,tcp,88.86.102.50,5269,  <?>,147.32.84.130,57651,FA_FA,0,0,17,1122,528,flow=Background
2011/08/15 16:43:21.307621,816.246399,tcp,82.16.90.207,49563,  <?>,147.32.84.229,13363,PA_PA,0,0,167,16100,9226,flow=Background
2011/08/15 16:43:21.318438,5.830591,tcp,66.249.72.237,48223,   ->,147.32.84.242,443,FSRPA_FSPA,0,0,34,17670,1692,flow=Background-TCP-Established
2011/08/15 16:43:21.323031,246.090744,tcp,147.32.84.21,55289,  <?>,74.125.232.206,80,FPA_FPA,0,0,26,8050,6004,flow=Background-google-analytics15
2011/08/15 16:43:21.323431,246.090576,tcp,147.32.84.21,55288,  <?>,74.125.232.206,80,FPA_FPA,0,0,26,8049,6003,flow=Background-google-analytics15
2011/08/15 16:43:21.331138,1737.261108,tcp,41.236.235.35,49739,  <?>,147.32.84.229,443,PA_PA,0,0,139,10732,5646,flow=Background
2011/08/15 16:43:21.340308,508.819672,tcp,66.220.151.92,80,  <?>,147.32.86.77,33591,FRPA_FPA,0,0,32,14736,4071,flow=Background
2011/08/15 16:43:21.340536,0.000550,udp,82.13.126.161,8070,  <->,147.32.84.229,13363,CON,0,0,2,255,193,flow=Background-UDP-Established
2011/08/15 16:43:21.344979,0.000658,udp,188.115.251.189,34844,  <->,147.32.84.229,13363,CON,0,0,2,243,181,flow=Background-UDP-Established
2011/08/15 16:43:21.346546,0.000335,udp,147.32.86.77,53791,  <->,147.32.80.9,53,CON,0,0,2,216,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.347322,0.000424,udp,147.32.86.77,44863,  <->,147.32.80.9,53,CON,0,0,2,248,99,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.348234,0.000398,udp,147.32.86.77,41378,  <->,147.32.80.9,53,CON,0,0,2,358,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.350610,0.068375,udp,147.32.86.186,53163,  <->,147.32.80.9,53,CON,0,0,2,396,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.353718,12.219941,tcp,115.184.130.123,50990,  <?>,147.32.84.2,80,FRA_A,0,0,6,1814,240,flow=Background
2011/08/15 16:43:21.353981,0.009664,tcp,147.32.84.21,50217,   ->,194.79.52.204,80,FSPA_FSPA,0,0,9,2279,1514,flow=Background-TCP-Established
2011/08/15 16:43:21.354396,313.522736,tcp,74.125.232.218,80,  <?>,147.32.86.165,60829,FRPA_FPA,0,0,11,4454,3140,flow=Background
2011/08/15 16:43:21.357967,1774.144653,udp,200.2.132.42,34884,  <->,147.32.84.229,13363,CON,0,0,78,9204,6045,flow=Background-UDP-Established
2011/08/15 16:43:21.359058,1642.625366,tcp,199.47.217.147,80,  <?>,147.32.86.131,35113,FPA_FPA,0,0,74,15778,8887,flow=Background
2011/08/15 16:43:21.370636,8.488801,udp,221.182.46.35,3900,  <->,147.32.84.229,13363,CON,0,0,10,666,361,flow=Background-UDP-Established
2011/08/15 16:43:21.375545,1240.728149,udp,147.32.84.229,13363,   ->,92.231.38.7,36266,INT,0,,5,925,925,flow=Background-UDP-Attempt
2011/08/15 16:43:21.377779,1775.698608,udp,147.32.84.229,13363,   ->,68.102.27.213,30535,INT,0,,157,11304,11304,flow=Background-UDP-Attempt
2011/08/15 16:43:21.379385,0.000173,tcp,168.215.126.101,29445,   ->,147.32.84.118,6881,S_RA,0,0,2,122,62,flow=Background-TCP-Attempt
2011/08/15 16:43:21.391895,1369.191650,udp,87.142.244.219,51655,  <->,147.32.84.229,13363,CON,0,0,8,1154,931,flow=Background-UDP-Established
2011/08/15 16:43:21.392425,1797.350708,tcp,147.32.84.229,13363,  <?>,109.43.27.137,56664,PA_PA,0,0,230,20321,9508,flow=Background
2011/08/15 16:43:21.396518,5.497112,tcp,147.32.85.88,49274,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.399013,235.151337,tcp,147.32.86.183,52523,  <?>,74.125.232.205,80,FPA_FPA,0,0,27,10729,7597,flow=Background-google-analytics14
2011/08/15 16:43:21.403575,1800.616699,tcp,78.80.14.227,22,  <?>,147.32.84.3,46808,PA_PA,0,0,18873,3571210,2764966,flow=Background
2011/08/15 16:43:21.403882,8.970098,tcp,202.81.69.132,58384,   ->,147.32.84.229,13363,S_SA,0,0,4,308,74,flow=Background-TCP-Established
2011/08/15 16:43:21.407023,0.000563,udp,118.111.97.9,34066,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:43:21.407602,4.001036,udp,147.32.84.229,13363,   ->,41.214.111.198,33799,INT,0,,2,156,156,flow=Background-UDP-Attempt
2011/08/15 16:43:21.410500,1766.891602,tcp,147.32.84.170,46975,  <?>,74.125.39.125,5222,PA_PA,0,0,92,7530,3974,flow=From-Normal-V46-Stribrek
2011/08/15 16:43:21.419720,0.033619,udp,147.32.86.186,59043,  <->,147.32.80.9,53,CON,0,0,2,215,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:21.423880,1097.095703,tcp,74.125.39.125,5222,  <?>,147.32.84.134,34551,FPA_FPA,0,0,251,62111,42198,flow=To-Background-Jist
2011/08/15 16:43:21.424738,0.000473,udp,80.250.146.56,48416,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 16:43:21.434255,5.463226,tcp,147.32.85.88,49275,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.443475,1733.320679,tcp,200.41.234.43,9073,  <?>,147.32.84.229,443,PA_PA,0,0,594,64914,35146,flow=Background
2011/08/15 16:43:21.445997,0.000628,udp,46.193.162.130,24998,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:43:21.447222,1246.534058,udp,141.84.43.125,51269,  <->,147.32.84.229,13363,CON,0,0,6,739,523,flow=Background-UDP-Established
2011/08/15 16:43:21.447243,5.452996,tcp,147.32.85.88,49276,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2448,1481,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.447610,5.456253,tcp,147.32.85.88,49277,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.447663,1766.292480,tcp,147.32.84.229,13363,  <?>,80.0.170.22,50954,PA_PA,0,0,172,15305,7805,flow=Background
2011/08/15 16:43:21.449349,0.000474,udp,151.51.184.128,14357,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:43:21.450537,289.566803,udp,147.32.86.176,64809,  <->,96.6.40.39,3478,CON,0,0,6,543,222,flow=Background-UDP-Established
2011/08/15 16:43:21.453554,1805.226318,tcp,147.32.3.51,1473,  <?>,147.32.87.20,10010,PA_PA,0,0,501,33542,17156,flow=Background
2011/08/15 16:43:21.453983,5.461250,tcp,147.32.85.88,49278,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.454126,3.503128,tcp,147.32.86.186,7278,   ->,216.10.112.139,80,FSPA_FSPA,0,0,23,13598,3279,flow=Background-TCP-Established
2011/08/15 16:43:21.459408,5.484246,tcp,147.32.85.88,49279,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.460991,0.047736,udp,94.243.95.55,41426,  <->,147.32.87.238,39371,CON,0,0,2,128,60,flow=Background-UDP-Established
2011/08/15 16:43:21.466481,5.478974,tcp,147.32.85.88,49280,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.473204,5.478125,tcp,147.32.85.88,49281,   ->,147.32.80.13,80,FSPA_FSPA,0,0,10,2434,1496,flow=To-Background-CVUT-Proxy
2011/08/15 16:43:21.483312,1322.664429,udp,80.137.107.134,1024,  <->,147.32.84.229,13363,CON,0,0,6,723,537,flow=Background-UDP-Established
2011/08/15 16:43:21.483544,307.704865,tcp,147.32.84.25,61000,  <?>,74.125.232.214,80,FPA_FPA,0,0,76,22407,12690,flow=Background
2011/08/15 16:43:21.486084,334.426208,tcp,95.122.60.130,54753,  <?>,147.32.85.5,21857,FPA_FPA,0,0,77,4748,2041,flow=Background
2011/08/15 16:43:21.486265,334.475983,tcp,147.32.85.5,21857,  <?>,79.108.214.94,59088,FPA_FPA,0,0,82,5047,3055,flow=Background
2011/08/15 16:43:21.495972,245.286530,tcp,151.37.154.92,50001,  <?>,147.32.86.44,10966,FPA_FPA,0,0,48,2928,1200,flow=Background
2011/08/15 16:43:21.518812,1797.994751,tcp,193.68.120.74,1042,  <?>,147.32.84.229,13363,PA_PA,0,0,97,8035,4959,flow=Background
2011/08/15 16:43:21.518946,1402.548218,udp,147.32.86.155,12093,  <->,97.81.59.131,57829,CON,0,0,8,954,706,flow=Background-UDP-Established
2011/08/15 16:43:21.528898,1742.094727,tcp,151.51.184.128,14358,   ->,147.32.84.229,13363,SPA_SPA,0,0,120,12445,7559,flow=Background-TCP-Established
2011/08/15 16:43:21.533411,1207.976318,udp,109.80.174.124,11623,  <->,147.32.84.229,13363,CON,0,0,6,736,550,flow=Background-UDP-Established
2011/08/15 16:43:21.533987,1762.323608,tcp,147.32.84.229,13363,  <?>,151.37.127.13,59590,PA_PA,0,0,120,11245,4756,flow=Background
2011/08/15 16:43:21.542054,126.205849,tcp,147.32.86.186,7279,   ->,216.93.180.52,80,FSPA_FSPA,0,0,14,2644,1526,flow=Background-TCP-Established
2011/08/15 16:43:21.622902,241.599869,tcp,147.32.84.59,56462,  <?>,209.85.148.99,443,FPA_FPA,0,0,71,26852,17769,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:21.640011,1800.683838,tcp,151.62.154.158,61730,  <?>,147.32.84.229,13363,PA_PA,0,0,259,24576,14948,flow=Background
2011/08/15 16:43:21.650496,0.375539,tcp,50.16.253.39,80,  <?>,147.32.86.165,61106,FPA_FA,0,0,14,13733,13493,flow=Background
2011/08/15 16:43:21.657008,69.998375,tcp,61.245.165.21,32399,  <?>,147.32.85.84,13716,PA_FRPA,0,0,66,4122,1958,flow=Background
2011/08/15 16:43:21.679519,1249.767456,udp,93.134.157.130,7004,   ->,147.32.86.58,48784,INT,0,,9,1299,1299,flow=Background-UDP-Attempt
2011/08/15 16:43:21.733463,712.016724,tcp,147.32.84.229,80,  <?>,188.4.163.203,59394,FPA_PA,0,0,326,44988,16316,flow=Background
2011/08/15 16:43:21.733470,717.876221,tcp,147.32.84.229,13363,  <?>,193.169.146.100,51244,RPA_PA,0,0,7,520,450,flow=Background
2011/08/15 16:43:21.739663,0.000540,udp,88.217.25.77,55002,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:43:21.740373,0.000748,tcp,147.32.84.134,52004,  <?>,109.123.211.195,8950,FA_A,0,0,2,132,66,flow=From-Normal-V46-Jist
2011/08/15 16:43:21.753539,0.000780,udp,196.0.6.178,24831,  <->,147.32.84.229,13363,CON,0,0,2,312,66,flow=Background-UDP-Established
2011/08/15 16:43:21.754735,4.762713,tcp,170.107.181.167,80,  <?>,147.32.85.47,2639,FA_FA,0,0,4,240,120,flow=Background
2011/08/15 16:43:21.767298,6.974033,tcp,99.231.125.170,54559,   ->,147.32.85.100,3126,S_,0,,7,546,546,flow=Background-TCP-Attempt
2011/08/15 16:43:21.776282,0.000277,udp,147.32.84.170,54741,  <->,147.32.80.9,53,CON,0,0,2,244,81,flow=From-Normal-V46-Stribrek
2011/08/15 16:43:21.777341,0.000399,udp,147.32.84.170,42118,  <->,147.32.80.9,53,CON,0,0,2,280,81,flow=From-Normal-V46-Stribrek
2011/08/15 16:43:21.778645,0.220556,tcp,147.32.84.170,50281,   ->,195.24.233.55,80,FSPA_FSPA,0,0,10,1219,549,flow=From-Normal-V46-Stribrek
2011/08/15 16:43:21.785297,1750.685913,tcp,205.188.11.62,5190,  <?>,147.32.86.165,59654,PA_PA,0,0,158,16084,11216,flow=Background
2011/08/15 16:43:21.798470,299.474640,tcp,77.75.76.3,80,  <?>,147.32.86.165,61073,FRA_A,0,0,3,180,120,flow=Background
2011/08/15 16:43:21.818190,214.294357,tcp,147.32.80.13,80,  <?>,147.32.84.3,45315,FPA_FPA,0,0,23,2045,1226,flow=From-Background-CVUT-Proxy
2011/08/15 16:43:21.827231,0.000000,udp,147.32.84.229,13363,   ->,109.175.138.50,6088,INT,0,,1,140,140,flow=Background-UDP-Attempt
2011/08/15 16:43:21.829809,0.000499,udp,94.212.42.166,42720,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:43:21.839150,1758.846802,tcp,151.50.13.231,59074,  <?>,147.32.84.229,13363,PA_PA,0,0,220,27335,17279,flow=Background
2011/08/15 16:43:21.842763,468.557648,tcp,147.32.84.229,443,  <?>,188.146.249.35,3485,FPA_PA,0,0,57,8879,2192,flow=Background
2011/08/15 16:43:21.889815,94.684303,tcp,194.108.204.27,47090,  <?>,147.32.84.138,8080,FPA_FPA,0,0,147,57912,36722,flow=Background
2011/08/15 16:43:21.890607,1766.860962,tcp,147.32.84.229,13363,  <?>,151.31.153.101,49875,PA_PA,0,0,263,33551,12014,flow=Background
2011/08/15 16:43:21.916167,588.917542,udp,95.111.55.144,39122,  <->,147.32.84.229,13363,CON,0,0,8,998,750,flow=Background-UDP-Established
2011/08/15 16:43:21.923979,299.391876,tcp,77.75.76.3,80,  <?>,147.32.86.165,61074,FRA_A,0,0,3,180,120,flow=Background
2011/08/15 16:43:21.944231,170.594971,udp,65.9.183.226,50860,  <->,147.32.84.229,13363,CON,0,0,4,541,346,flow=Background-UDP-Established
2011/08/15 16:43:21.957316,77.771423,tcp,147.32.85.84,13716,  <?>,164.132.26.167,2869,FRPA_FPA,0,0,74,4695,2593,flow=Background
2011/08/15 16:43:21.959100,1803.480713,tcp,74.125.232.216,443,  <?>,147.32.84.59,36164,PA_PA,0,0,476,143435,50452,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:21.969124,0.000470,udp,125.229.243.243,20606,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:43:21.975277,472.011108,tcp,147.32.84.229,13363,  <?>,86.143.77.227,58284,FPA_FPA,0,0,33,2490,1457,flow=Background
2011/08/15 16:43:21.975378,1736.607300,tcp,147.32.84.229,13363,  <?>,149.201.245.48,49159,PA_PA,0,0,81,6068,2836,flow=Background
2011/08/15 16:43:21.985960,1734.060791,udp,201.250.45.142,65498,  <->,147.32.84.229,13363,CON,0,0,61,9784,4810,flow=Background-UDP-Established
2011/08/15 16:43:22.009849,1800.001343,tcp,147.32.84.242,33259,  <?>,147.251.3.130,1713,PA_PA,0,0,12,1968,1116,flow=Background
2011/08/15 16:43:22.016762,55.168789,tcp,147.32.84.59,39715,  <?>,199.47.216.172,443,FPA_FPA,0,0,73,19431,9608,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.021336,903.629639,tcp,147.32.84.59,60922,  <?>,194.79.54.46,80,PA_RPA,0,0,1130,162545,88487,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.046843,330.982574,tcp,147.32.84.59,52978,  <?>,74.125.232.194,443,FPA_FPA,0,0,598,243085,158002,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.057764,1800.221191,tcp,90.177.96.51,11791,  <?>,147.32.86.190,3306,PA_PA,0,0,1213,297492,133889,flow=Background
2011/08/15 16:43:22.059111,1.326059,tcp,76.240.24.212,3711,   ->,147.32.84.118,6881,S_RA,0,0,6,366,186,flow=Background-TCP-Attempt
2011/08/15 16:43:22.108495,1727.361328,udp,147.32.84.229,13363,  <->,68.54.206.126,3477,CON,0,0,59,9380,4648,flow=Background-UDP-Established
2011/08/15 16:43:22.108557,0.097449,udp,147.32.84.229,13363,  <->,95.28.100.178,64761,CON,0,0,4,3039,60,flow=Background-UDP-Established
2011/08/15 16:43:22.108563,1740.202515,tcp,147.32.84.229,13363,  <?>,87.195.148.249,59870,PA_PA,0,0,164,14301,7151,flow=Background
2011/08/15 16:43:22.132490,313.226929,tcp,147.32.84.59,53069,  <?>,209.85.148.106,443,FPA_FPA,0,0,173,15690,7756,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.142114,1268.129150,udp,76.127.252.64,18574,  <->,147.32.84.229,13363,CON,0,0,4,429,250,flow=Background-UDP-Established
2011/08/15 16:43:22.147572,313.774139,tcp,147.32.84.59,53111,  <?>,209.85.149.132,443,FPA_FPA,0,0,7101,5871650,154582,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.155644,0.000000,tcp,203.106.50.35,80,   ->,147.32.86.10,16452,SA_,0,,1,60,60,flow=Background-TCP-Established
2011/08/15 16:43:22.159537,0.103604,tcp,66.249.72.215,43305,  <?>,147.32.84.188,80,FA_FA,0,0,3,198,132,flow=Background
2011/08/15 16:43:22.161969,1023.182678,udp,195.112.110.248,38529,  <->,147.32.84.229,13363,CON,0,0,4,414,274,flow=Background-UDP-Established
2011/08/15 16:43:22.162508,1797.679199,tcp,147.32.84.229,13363,  <?>,188.134.41.87,1084,PA_PA,0,0,1111,115902,47741,flow=Background
2011/08/15 16:43:22.184949,0.000486,udp,31.162.206.129,57304,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:43:22.186511,1293.078735,udp,94.69.135.43,21938,  <->,147.32.84.229,13363,CON,0,0,16,2090,1565,flow=Background-UDP-Established
2011/08/15 16:43:22.187041,1773.857666,tcp,147.32.84.229,13363,  <?>,147.27.55.215,22057,PA_PA,0,0,217,23344,7881,flow=Background
2011/08/15 16:43:22.244772,1657.401245,tcp,147.32.84.59,51684,  <?>,69.120.188.244,58971,FPA_FRPA,0,0,2204,219029,128051,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.249833,0.000478,udp,88.146.221.210,51050,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 16:43:22.273637,1800.196899,tcp,147.32.84.59,33594,  <?>,69.63.189.39,443,PA_PA,0,0,220,93176,53698,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.287429,169.633667,tcp,147.32.84.59,59995,  <?>,74.125.232.216,443,FPA_FPA,0,0,23,12388,4671,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.309836,155.355774,tcp,66.220.151.73,80,  <?>,147.32.84.59,52771,FRPA_FPA,0,0,23,6058,2109,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.312515,1796.923828,tcp,66.220.151.73,80,  <?>,147.32.84.59,52841,PA_PA,0,0,188,60112,16274,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:43:22.342690,4.054811,tcp,213.195.224.3,53956,  <?>,147.32.84.229,13363,FPA_FPA,0,0,7,765,585,flow=Background
2011/08/15 16:43:22.343438,1262.684204,udp,147.32.84.229,13363,   ->,31.133.73.7,59785,INT,0,,8,1416,1416,flow=Background-UDP-Attempt
2011/08/15 16:43:22.358696,1775.844604,tcp,147.32.84.229,443,  <?>,192.100.130.238,12722,PA_PA,0,0,340,32195,14621,flow=Background
2011/08/15 16:43:22.380346,0.000585,udp,193.227.184.1,57112,  <->,147.32.84.229,13363,CON,0,0,2,131,71,flow=Background-UDP-Established
2011/08/15 16:43:22.394007,0.500679,tcp,115.184.130.123,50995,   ?>,147.32.84.2,80,RA_,0,,2,126,126,flow=Background
2011/08/15 16:43:22.420231,0.000199,udp,122.164.229.97,47689,   ->,147.32.84.118,6881,INT,0,,1,145,145,flow=Background-UDP-Attempt
2011/08/15 16:43:22.420430,0.000000,icmp,147.32.84.118,0x0303,   ->,122.164.229.97,0xe11a,URP,0,,1,173,173,flow=Background
2011/08/15 16:43:22.422853,0.247755,tcp,147.32.86.186,7280,   ->,184.73.238.68,80,SRPA_FSA,0,0,7,2930,1532,flow=Background-TCP-Established
2011/08/15 16:43:22.423949,0.020395,udp,147.32.86.186,50102,  <->,147.32.80.9,53,CON,0,0,2,376,88,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.425640,1626.485474,udp,213.226.238.116,45927,  <->,147.32.84.229,13363,CON,0,0,6,720,534,flow=Background-UDP-Established
2011/08/15 16:43:22.429845,981.531616,udp,195.169.204.153,54565,  <->,147.32.84.229,13363,CON,0,0,10,2464,2148,flow=Background-UDP-Established
2011/08/15 16:43:22.440284,9.027421,tcp,121.54.32.131,37811,   ->,147.32.84.229,13363,S_SA,0,0,8,512,194,flow=Background-TCP-Established
2011/08/15 16:43:22.443249,1689.934082,udp,69.124.117.80,53119,  <->,147.32.84.229,13363,CON,0,0,12,810,450,flow=Background-UDP-Established
2011/08/15 16:43:22.444866,0.045288,udp,147.32.86.186,56972,  <->,147.32.80.9,53,CON,0,0,3,355,176,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.448444,0.000169,udp,207.119.229.182,50786,   ->,147.32.84.118,1151,INT,0,,1,145,145,flow=Background-UDP-Attempt
2011/08/15 16:43:22.448613,0.000000,icmp,147.32.84.118,0x0303,   ->,207.119.229.182,0x7f04,URP,0,,1,173,173,flow=Background
2011/08/15 16:43:22.455414,0.000517,udp,178.124.157.2,22282,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:43:22.478137,6.035129,tcp,147.32.84.118,1564,   ->,92.226.74.196,6881,S_,0,,2,124,124,flow=Background-TCP-Attempt
2011/08/15 16:43:22.478647,6.035173,tcp,147.32.84.118,1563,   ->,91.2.251.225,6881,S_,0,,2,124,124,flow=Background-TCP-Attempt
2011/08/15 16:43:22.482026,636.560608,tcp,147.32.86.44,10966,  <?>,151.51.231.119,51001,FPA_FRPA,0,0,1108,68091,40760,flow=Background
2011/08/15 16:43:22.482906,799.281433,udp,87.194.120.103,56867,  <->,147.32.84.229,13363,CON,0,0,64,7957,5973,flow=Background-UDP-Established
2011/08/15 16:43:22.487627,0.000303,udp,147.32.84.138,37368,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.487634,0.000349,udp,147.32.84.138,59943,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.491242,125.239983,tcp,147.32.86.186,7281,   ->,216.137.61.226,80,SRPA_FSPA,0,0,18,8988,1606,flow=Background-TCP-Established
2011/08/15 16:43:22.491588,15.120458,udp,98.229.201.121,58094,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/15 16:43:22.495210,0.000284,udp,147.32.84.138,35431,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.495224,0.000283,udp,147.32.84.138,50080,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.502847,0.000353,udp,147.32.84.138,33656,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:43:22.502863,0.000351,udp,147.32.84.138,45685,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
